age,gender,employment_status,annual_income,usage_per_month,top_genre,num_of_days_active
25,Male,Student,16650,13,Pop,65
17,Male,Student,31650,48,Pop,150
22,Male,Student,44050,86,Classical,222
33,Female,Employed full-time,1050,889,Country,182
50,Female,Employed full-time,28250,2991,Pop,189
24,Female,Employed full-time,42400,2377,Pop,134
24,Male,Employed full-time,22850,2391,Pop,162
30,Female,Employed full-time,20700,1225,Classical,146
17,Female,Unemployed,28850,111,Classical,228
27,Female,Unemployed,27650,755,Pop,118
43,Female,Employed part-time,14300,576,Classical,217
33,Male,Employed full-time,104450,30,Rock,172
23,Female,Student,11400,2960,Pop,168
16,Female,Student,7600,39,Rock,168
21,Male,Employed full-time,7750,2315,Classical,197
45,Male,Employed full-time,2550,2910,Pop,220
42,Male,Employed full-time,6900,2005,Pop,128
30,Male,Employed full-time,26350,2275,Rock,204
28,Female,Student,21650,14,Pop,264
16,Female,Student,11700,256,Classical,229
39,Male,Employed full-time,22700,1044,Country,141
18,Male,Student,45700,2595,Rock,171
17,Other,Student,21750,1003,Pop,235
43,Male,Employed full-time,20200,889,Pop,270
59,Female,Employed full-time,19450,2041,Indie,212
44,Female,Employed full-time,2550,234,Pop,212
42,Female,Employed full-time,18450,1806,Pop,141
31,Female,Employed part-time,19250,2512,Jazz,189
19,Female,Employed full-time,7850,2188,Pop,189
20,Female,Student,56950,2991,Country,149
21,Female,Student,2550,1596,Pop,202
44,Male,Employed full-time,58700,2581,Indie,103
31,Female,Employed full-time,46550,278,Pop,183
-27,Male,Employed full-time,23450,1889,Pop,104
46,Female,Employed full-time,17300,1849,Indie,115
37,Male,Employed full-time,52600,32,Country,184
29,Female,Employed full-time,1300,40,Jazz,194
23,Female,Employed full-time,10400,46,Classical,158
18,Female,Student,12750,45,Indie,150
35,Female,Unemployed,4050,2321,Rock,176
41,Female,Employed full-time,55450,549,Rock,264
48,Female,Employed full-time,5800,628,Classical,208
41,Female,Employed full-time,33600,122,Pop,259
34,Male,Student,4450,2616,Pop,220
46,Female,Employed full-time,37950,1831,Pop,180
35,Prefer not to say,Employed full-time,114750,2857,Hip Hop,245
23,Male,Employed full-time,23950,177,Rock,114
18,Female,Employed part-time,9950,205,Indie,206
44,Female,Employed full-time,41550,229,Pop,170
44,Female,Employed full-time,54000,332,Classical,380
45,Male,Employed full-time,13300,231,Jazz,160
22,Male,Employed full-time,6000,1861,Pop,157
38,Male,Employed full-time,29100,1511,Rock,167
44,Female,Employed full-time,12600,2494,Hip Hop,296
33,Female,Employed full-time,4200,855,Country,182
36,Male,Employed full-time,29500,788,Indie,126
18,Male,Employed full-time,102950,147,Rock,164
24,Female,Student,32700,35,Rock,127
23,Female,Student,95700,1327,Pop,204
34,Male,Employed full-time,104850,37,Pop,228
48,Female,Employed full-time,17000,309,Classical,141
34,Female,Employed part-time,52900,1461,Pop,243
34,Female,Employed full-time,600,1421,Pop,184
19,Female,Unemployed,1950,1466,Pop,146
49,Female,Employed full-time,27750,1350,Rock,207
16,Female,Student,28850,1736,Rock,215
19,Male,Student,25650,1338,Country,241
30,Female,Employed full-time,20400,501,Pop,119
16,Female,Student,9000,47,Pop,239
40,Male,Employed part-time,2450,827,Pop,114
43,Female,Employed part-time,20000,1237,Rock,250
43,Female,Employed full-time,138350,132,Classical,152
22,Male,Employed full-time,25700,136,Pop,279
28,Female,Student,118200,2101,Rock,174
18,Female,Student,5400,290,Pop,173
38,Male,Employed full-time,18250,2312,Pop,229
29,Male,Student,23850,2335,Jazz,250
19,Female,Student,50700,140,Pop,168
65,Female,Employed full-time,27300,152,Rock,160
30,Female,Unemployed,8200,764,Classical,227
39,Male,Employed full-time,56700,2985,Pop,165
40,Female,Employed full-time,8300,2521,Jazz,201
25,Male,Employed part-time,50950,123,Country,303
31,Male,Employed full-time,4600,183,Pop,146
64,Female,Employed full-time,58350,492,Indie,178
18,Male,Student,11050,2178,Pop,197
19,Female,Student,1400,110,Rock,124
42,Female,Employed full-time,162250,1389,Pop,140
40,Male,Employed full-time,47000,2708,Hip Hop,168
35,Female,Unemployed,29150,68,Classical,183
18,Female,Employed part-time,15350,64,Pop,203
33,Female,Employed full-time,35750,185,Pop,252
21,Male,Student,6050,123,Classical,139
17,Female,Unemployed,22700,101,Pop,187
33,Female,Employed full-time,29050,683,Pop,123
32,Male,Employed full-time,25500,2349,Rock,154
24,Female,Student,550,13,Jazz,242
33,Male,Employed full-time,25500,2309,Pop,213
47,Female,Student,1250,1221,Country,257
31,Female,Employed part-time,14400,281,Rock,138
33,Male,Employed full-time,175100,21,Country,181
21,Male,Employed full-time,18700,201,Country,112
36,Male,Employed full-time,6400,2248,Country,180
42,Male,Employed full-time,25850,1302,Pop,155
34,Male,Employed full-time,25400,254,Pop,217
20,Female,Employed part-time,18450,523,Pop,259
29,Male,Unemployed,8100,1548,Pop,163
38,Male,Employed full-time,43250,602,Pop,181
37,Male,Employed full-time,50400,2175,Rock,249
36,Female,Employed full-time,50150,133,Rock,187
41,Female,Employed part-time,20700,2457,Pop,208
42,Male,Employed full-time,25250,1738,Indie,180
18,Female,Student,15400,1765,Classical,161
17,Female,Student,24550,1409,Classical,144
17,Female,Student,17350,337,Rock,208
60,Female,Employed full-time,44250,250,Pop,230
22,Male,Employed full-time,15850,2890,Country,179
37,Female,Employed full-time,57750,775,Classical,253
22,Female,Student,14850,225,Pop,93
34,Female,Employed full-time,30000,2115,Pop,98
33,Male,Employed full-time,138450,408,Pop,190
29,Female,Student,55600,1071,Pop,104
17,Male,Student,27250,18,Pop,195
23,Female,Student,19700,47,Indie,190
50,Female,Employed full-time,55850,2484,Pop,257
36,Male,Employed full-time,19200,162,Pop,202
27,Male,Employed full-time,25100,1304,Pop,232
44,Male,Employed full-time,35300,1012,Country,94
16,Female,Student,9800,268,Jazz,166
47,Female,Employed full-time,33300,1272,Pop,123
44,Male,Employed full-time,37150,2874,Pop,164
34,Female,Employed full-time,1150,1073,Pop,226
30,Male,Employed full-time,116900,336,Pop,57
26,Prefer not to say,Unemployed,8000,331,Jazz,222
18,Female,Employed full-time,48600,297,Hip Hop,170
34,Female,Employed full-time,29550,1783,Jazz,189
34,Male,Employed full-time,92050,345,Pop,167
25,Female,Unemployed,25500,678,Indie,322
37,Female,Employed full-time,56000,202,Pop,156
38,Female,Employed full-time,12300,740,Pop,192
35,Male,Employed full-time,38000,264,Jazz,165
45,Male,Employed full-time,56050,304,Classical,130
25,Male,Student,56300,84,Classical,275
31,Female,Employed full-time,11300,316,Pop,143
42,Female,Employed full-time,22350,1314,Pop,217
43,Male,Employed part-time,118050,2674,Classical,228
38,Male,Employed full-time,17500,1862,Pop,162
26,Female,Employed full-time,33150,2871,Indie,215
25,Male,Employed full-time,20000,1308,Pop,227
40,Female,Employed full-time,77000,31,Pop,211
44,Female,Employed part-time,55600,1828,Pop,226
39,Male,Employed full-time,79500,60,Country,226
49,Male,Employed part-time,31300,1797,Country,111
42,Female,Student,24300,340,Country,130
48,Female,Employed full-time,58000,339,Pop,125
32,Male,Employed full-time,95000,1616,Pop,187
22,Female,Student,3800,352,Pop,227
20,Female,Employed full-time,16450,14,Classical,143
36,Male,Employed full-time,10800,2063,Country,166
24,Prefer not to say,Employed part-time,54300,197,Rock,204
31,Male,Employed full-time,115800,2360,Classical,161
24,Female,Employed full-time,117600,2620,Classical,191
21,Female,Employed full-time,57700,18,Classical,242
24,Male,Employed full-time,19000,21,Pop,188
33,Female,Unemployed,21500,2876,Rock,185
18,Female,Student,16800,293,Classical,132
28,Female,Student,13500,15,Rock,162
41,Female,Employed full-time,103050,309,Pop,191
34,Male,Employed full-time,55550,2921,Pop,175
38,Male,Employed full-time,8200,112,Country,187
32,Female,Employed part-time,14550,1896,Country,183
39,Female,Employed full-time,57800,70,Indie,186
20,Male,Employed full-time,26800,1149,Classical,216
21,Male,Employed full-time,57600,1132,Pop,252
37,Female,Employed part-time,23550,22,Pop,222
41,Female,Employed part-time,35350,2265,Jazz,198
57,Male,Employed full-time,47250,18,Jazz,133
34,Male,Employed full-time,12000,278,Jazz,176
16,Male,Student,18650,1454,Rock,150
39,Male,Employed full-time,74000,2583,Pop,251
30,Male,Employed full-time,29650,493,Rock,117
42,Female,Employed full-time,12000,2308,Country,164
23,Female,Student,550,778,Pop,261
19,Male,Employed full-time,13650,308,Classical,114
25,Male,Unemployed,58300,11,Rock,144
28,Female,Employed part-time,26200,1107,Jazz,244
18,Male,Employed full-time,8500,7,Pop,198
22,Male,Employed full-time,150650,867,Pop,186
49,Female,Employed full-time,26400,1401,Hip Hop,92
47,Male,Employed full-time,50150,280,Pop,208
26,Male,Employed full-time,95350,730,Classical,129
23,Male,Employed full-time,23100,744,Rock,161
16,Male,Student,3600,43,Pop,198
32,Female,Employed full-time,107700,50,Rock,210
58,Male,Employed full-time,95900,2619,Jazz,174
43,Female,Employed full-time,47550,32,Pop,204
30,Male,Employed full-time,38450,55,Pop,243
38,Female,Employed full-time,25750,232,Pop,111
43,Female,Employed full-time,158400,425,Pop,161
45,Female,Employed full-time,21500,648,Jazz,110
32,Male,Employed full-time,26600,126,Indie,193
33,Female,Unemployed,3100,154,Pop,136
46,Female,Employed full-time,53000,48,Pop,250
44,Male,Employed full-time,20200,2657,Pop,119
26,Female,Employed full-time,24150,1990,Country,262
19,Female,Unemployed,5650,1028,Pop,228
35,Female,Employed full-time,21800,333,Pop,172
48,Male,Employed full-time,113050,1682,Pop,92
47,Male,Employed part-time,10550,43,Country,146
43,Male,Employed part-time,14600,1113,Country,143
17,Male,Student,14100,100,Pop,242
24,Male,Employed part-time,19300,14,Country,165
29,Female,Employed full-time,22950,335,Pop,164
33,Female,Employed part-time,5000,267,Country,171
34,Female,Employed part-time,33900,2679,Indie,271
43,Female,Employed full-time,11500,1610,Classical,189
40,Female,Employed full-time,3600,237,Indie,156
26,Female,Employed full-time,21750,146,Pop,190
23,Female,Student,17450,1006,Country,137
16,Male,Student,1950,235,Pop,127
27,Female,Student,21400,122,Pop,182
41,Female,Employed full-time,16150,1496,Jazz,252
33,Female,Employed part-time,5000,5,Pop,230
34,Female,Employed full-time,23100,2882,Pop,189
44,Female,Employed full-time,11500,2665,Rock,173
23,Male,Student,29850,1791,Pop,217
30,Male,Employed full-time,23650,1461,Pop,197
30,Female,Employed full-time,10650,2970,Indie,158
38,Female,Employed part-time,46850,2639,Rock,193
37,Female,Employed full-time,24550,1540,Pop,72
29,Male,Employed full-time,52700,43,Pop,223
28,Female,Employed full-time,58050,985,Pop,246
34,Female,Employed part-time,43150,134,Pop,161
30,Female,Employed part-time,29300,184,Country,202
20,Female,Student,41100,1404,Country,184
31,Male,Employed part-time,13600,1185,Pop,130
47,Male,Employed full-time,20000,602,Country,165
38,Male,Employed full-time,114400,2713,Pop,195
31,Male,Employed full-time,43800,862,Indie,182
43,Male,Employed part-time,32550,2167,Rock,204
20,Female,Student,48150,311,Pop,273
38,Male,Employed full-time,182750,960,Rock,168
36,Female,Employed part-time,26400,204,Rock,100
30,Male,Employed full-time,13650,1208,Classical,148
31,Female,Employed full-time,20200,1708,Classical,172
42,Female,Student,43550,8,Pop,195
23,Female,Student,16300,242,Classical,228
36,Male,Employed full-time,29200,2566,Indie,157
35,Female,Employed part-time,2450,26,Jazz,125
18,Male,Student,49300,204,Country,154
19,Female,Employed full-time,85000,106,Hip Hop,273
26,Female,Employed full-time,11700,328,Jazz,192
20,Female,Employed full-time,32050,1214,Country,222
50,Male,Employed full-time,152050,1119,Pop,178
29,Female,Employed full-time,35950,334,Jazz,248
48,Male,Employed full-time,51400,1242,Jazz,228
30,Male,Employed full-time,7250,676,Pop,181
29,Female,Employed part-time,27400,538,Pop,101
30,Male,Employed part-time,50750,41,Jazz,144
24,Female,Student,122850,38,Indie,196
37,Female,Employed full-time,95300,2373,Country,139
34,Female,Unemployed,57750,1613,Pop,196
38,Male,Employed full-time,26450,37,Pop,191
32,Female,Employed part-time,17100,1,Rock,244
17,Prefer not to say,Student,10000,46,Rock,190
38,Male,Employed full-time,42500,2088,Jazz,170
38,Male,Employed part-time,25450,33,Rock,203
31,Male,Employed full-time,9400,2987,Country,222
48,Female,Employed full-time,28300,2496,Pop,199
23,Female,Student,13300,12,Jazz,212
37,Female,Employed full-time,25950,209,Pop,242
22,Male,Student,50,84,Rock,186
42,Female,Employed full-time,800,663,Pop,189
40,Female,Employed full-time,35000,2341,Pop,148
31,Male,Unemployed,50950,1074,Classical,140
25,Female,Unemployed,19650,1818,Country,152
25,Female,Student,111150,198,Rock,159
25,Other,Employed full-time,9000,4,Rock,186
18,Female,Student,29000,1322,Indie,139
26,Male,Student,46300,928,Country,189
21,Female,Employed full-time,35550,5,Classical,182
29,Male,Unemployed,29750,212,Classical,103
36,Male,Employed full-time,6250,1104,Classical,204
22,Male,Student,48650,127,Classical,173
17,Male,Student,26000,206,Country,242
32,Female,Employed full-time,102700,1232,Pop,156
25,Male,Employed full-time,2000,1330,Hip Hop,153
27,Male,Student,5750,2590,Country,228
40,Male,Employed full-time,38550,1192,Pop,130
42,Female,Employed full-time,6850,996,Indie,209
40,Female,Employed full-time,29050,238,Pop,121
44,Female,Employed full-time,25900,1661,Pop,233
46,Female,Employed full-time,19750,13,Pop,138
40,Female,Employed part-time,9800,853,Classical,175
33,Female,Student,7200,205,Pop,258
16,Male,Student,25750,2846,Pop,214
21,Male,Employed part-time,45550,1162,Rock,222
24,Male,Student,3550,20,Classical,249
41,Female,Employed part-time,39950,2431,Rock,146
31,Male,Employed full-time,26900,2346,Pop,161
16,Female,Student,24900,2415,Pop,119
18,Female,Employed full-time,7300,226,Country,254
24,Male,Student,121600,1369,Classical,226
23,Female,Student,18800,1350,Pop,150
16,Female,Student,0,33,Pop,162
46,Female,Employed full-time,24750,1675,Pop,295
25,Female,Student,12800,1,Pop,171
17,Female,Student,21400,2672,Country,175
18,Female,Student,18850,65,Pop,181
19,Female,Employed full-time,51050,140,Pop,151
21,Male,Employed full-time,20950,2967,Classical,201
33,Female,Employed part-time,49150,55,Classical,224
36,Female,Unemployed,25400,816,Rock,116
44,Female,Employed full-time,38700,836,Pop,103
24,Female,Student,8350,221,Hip Hop,201
31,Male,Employed full-time,23100,12,Rock,162
38,Female,Employed full-time,11000,2677,Pop,191
18,Female,Unemployed,14100,2050,Pop,77
22,Female,Employed full-time,35400,7,Jazz,228
20,Male,Student,18800,83,Hip Hop,165
33,Male,Student,15600,1687,Country,206
29,Male,Student,41350,212,Pop,166
34,Male,Employed part-time,29600,187,Indie,170
30,Male,Unemployed,16050,1875,Pop,220
17,Female,Student,6000,55,Rock,139
26,Male,Student,3150,549,Pop,127
37,Male,Employed full-time,31450,1189,Pop,195
16,Female,Student,400,155,Rock,120
25,Female,Employed full-time,3350,2826,Pop,299
16,Female,Student,5550,49,Rock,157
31,Female,Employed full-time,34700,2307,Rock,140
19,Female,Employed full-time,25350,517,Pop,185
35,Male,Employed full-time,26650,2001,Rock,189
25,Female,Employed full-time,29700,210,Classical,186
29,Male,Employed full-time,44500,8,Classical,174
44,Female,Unemployed,37550,1006,Pop,262
45,Male,Employed full-time,39600,6,Country,247
25,Female,Unemployed,18100,2205,Pop,190
39,Female,Employed full-time,26850,425,Hip Hop,133
48,Prefer not to say,Employed full-time,1600,9,Pop,213
31,Female,Employed full-time,19250,93,Country,150
35,Male,Employed part-time,96800,222,Classical,235
31,Female,Employed full-time,17900,1237,Classical,174
44,Male,Employed full-time,23300,81,Classical,113
37,Female,Employed full-time,48700,212,Pop,124
25,Female,Employed full-time,43300,34,Indie,45
40,Male,Employed part-time,21100,867,Rock,266
20,Male,Employed full-time,26550,47,Rock,235
24,Female,Unemployed,5350,2685,Pop,166
43,Male,Employed full-time,9450,168,Pop,175
48,Male,Employed full-time,15000,8,Pop,195
17,Female,Student,24600,3,Indie,161
36,Male,Employed full-time,114550,2592,Jazz,213
36,Male,Employed full-time,193750,653,Pop,159
42,Female,Employed full-time,22250,423,Rock,256
28,Female,Employed full-time,34300,235,Indie,163
34,Female,Employed full-time,13400,1295,Pop,188
18,Female,Student,9550,2685,Rock,172
20,Male,Student,4700,49,Pop,123
27,Male,Employed full-time,48900,895,Jazz,227
34,Male,Employed part-time,25000,1728,Jazz,146
27,Male,Unemployed,7550,15,Pop,206
29,Male,Student,49750,2580,Rock,212
42,Female,Employed full-time,92400,2284,Country,236
33,Female,Employed full-time,44800,340,Country,211
32,Female,Employed full-time,20300,3000,Pop,227
24,Other,Employed full-time,96000,2726,Indie,188
36,Female,Unemployed,45650,15,Rock,234
33,Male,Unemployed,15650,1408,Pop,185
40,Male,Employed full-time,119150,37,Pop,120
33,Male,Employed full-time,96850,1418,Jazz,191
39,Female,Unemployed,2050,131,Pop,203
40,Female,Employed part-time,3000,7,Classical,125
16,Female,Student,7550,130,Pop,272
42,Female,Employed full-time,18550,2277,Indie,174
20,Female,Student,2500,256,Pop,214
49,Male,Employed full-time,95850,2519,Rock,123
17,Prefer not to say,Student,20850,15,Pop,150
41,Male,Employed full-time,93150,1430,Pop,350
18,Female,Employed full-time,48450,40,Pop,138
47,Female,Employed full-time,23950,2965,Pop,188
37,Female,Employed full-time,41800,1119,Pop,113
